Grapic Type,Latitude,Longitude,Language Link,ISO 639-3 code,Language Name,Contains Apostrophe,leaflet_id,Radius,Color,Ethnologue Status,Hex Fill Color,Weight,Opacity,FillOpacity
circle,11.55169717,92.25517532,"<a href=""http://www.ethnologue.com/language/std"" target=""_blank"">Sentinel</a>",std,Sentinel,,lang5157,3,E41B17,Endangered,C11B17,1,1,1
circle,-3.112119654,129.8862512,"<a href=""http://www.ethnologue.com/language/ste"" target=""_blank"">Liana-Seti</a>",ste,Liana-Seti,,lang5158,3,E41B17,Endangered,C11B17,1,1,1
circle,-3.419776275,141.7468723,"<a href=""http://www.ethnologue.com/language/stf"" target=""_blank"">Seta</a>",stf,Seta,,lang5159,3,E41B17,Endangered,C11B17,1,1,1
circle,11.81815349,107.0448257,"<a href=""http://www.ethnologue.com/language/sti"" target=""_blank"">Bulo Stieng</a>",sti,Bulo Stieng,,lang5161,3,E41B17,Endangered,C11B17,1,1,1
circle,51.16115586,-115.13698,"<a href=""http://www.ethnologue.com/language/sto"" target=""_blank"">Stoney</a>",sto,Stoney,,lang5167,3,E41B17,Endangered,C11B17,1,1,1
circle,48.77073158,-122.6363316,"<a href=""http://www.ethnologue.com/language/str"" target=""_blank"">Straits Salish</a>",str,Straits Salish,,lang5169,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.941504654,31.15294761,"<a href=""http://www.ethnologue.com/language/suj"" target=""_blank"">Shubi</a>",suj,Shubi,,lang5180,3,E41B17,Endangered,C11B17,1,1,1
circle,27.4548784,86.27531174,"<a href=""http://www.ethnologue.com/language/suz"" target=""_blank"">Sunwar</a>",suz,Sunwar,,lang5189,3,E41B17,Endangered,C11B17,1,1,1
circle,42.92519995,42.60800205,"<a href=""http://www.ethnologue.com/language/sva"" target=""_blank"">Svan</a>",sva,Svan,,lang5190,3,E41B17,Endangered,C11B17,1,1,1
circle,-8.111661953,129.903314,"<a href=""http://www.ethnologue.com/language/sve"" target=""_blank"">Serili</a>",sve,Serili,,lang5193,3,E41B17,Endangered,C11B17,1,1,1
circle,4.713131012,27.46892333,"<a href=""http://www.ethnologue.com/language/swf"" target=""_blank"">Sere</a>",swf,Sere,,lang5198,3,E41B17,Endangered,C11B17,1,1,1
circle,-5.016127646,145.5494395,"<a href=""http://www.ethnologue.com/language/swm"" target=""_blank"">Samosa</a>",swm,Samosa,,lang5202,3,E41B17,Endangered,C11B17,1,1,1
circle,29.16066814,15.9888655,"<a href=""http://www.ethnologue.com/language/swn"" target=""_blank"">Sawknah</a>",swn,Sawknah,,lang5203,3,E41B17,Endangered,C11B17,1,1,1
circle,-7.996670209,-70.44604199,"<a href=""http://www.ethnologue.com/language/swo"" target=""_blank"">Shanenawa</a>",swo,Shanenawa,,lang5204,3,E41B17,Endangered,C11B17,1,1,1
circle,-1.912192072,136.295475,"<a href=""http://www.ethnologue.com/language/swr"" target=""_blank"">Saweru</a>",swr,Saweru,,lang5207,3,E41B17,Endangered,C11B17,1,1,1
circle,-7.601481143,131.2573586,"<a href=""http://www.ethnologue.com/language/sws"" target=""_blank"">Seluwasan</a>",sws,Seluwasan,,lang5208,3,E41B17,Endangered,C11B17,1,1,1
circle,0.483534275,123.3729143,"<a href=""http://www.ethnologue.com/language/swu"" target=""_blank"">Suwawa</a>",swu,Suwawa,,lang5210,3,E41B17,Endangered,C11B17,1,1,1
circle,-6.833599223,-66.3230658,"<a href=""http://www.ethnologue.com/language/swx"" target=""_blank"">Suruahá</a>",swx,Suruahá,,lang5212,3,E41B17,Endangered,C11B17,1,1,1
circle,10.61346161,17.03113298,"<a href=""http://www.ethnologue.com/language/swy"" target=""_blank"">Sarua</a>",swy,Sarua,,lang5213,3,E41B17,Endangered,C11B17,1,1,1
circle,-0.964351947,13.13387462,"<a href=""http://www.ethnologue.com/language/sxe"" target=""_blank"">Sighu</a>",sxe,Sighu,,lang5215,3,E41B17,Endangered,C11B17,1,1,1
circle,23.26349793,120.7109216,"<a href=""http://www.ethnologue.com/language/sxr"" target=""_blank"">Saaroa</a>",sxr,Saaroa,,lang5217,3,E41B17,Endangered,C11B17,1,1,1
circle,11.93708131,104.1341552,"<a href=""http://www.ethnologue.com/language/syo"" target=""_blank"">Suoy</a>",syo,Suoy,,lang5226,3,E41B17,Endangered,C11B17,1,1,1
circle,3.022225312,102.5204756,"<a href=""http://www.ethnologue.com/language/sza"" target=""_blank"">Semelai</a>",sza,Semelai,,lang5230,3,E41B17,Endangered,C11B17,1,1,1
circle,3.981091012,9.359263064,"<a href=""http://www.ethnologue.com/language/szv"" target=""_blank"">Isu</a>",szv,Isu,,lang5237,3,E41B17,Endangered,C11B17,1,1,1
circle,0.511112199,128.085644,"<a href=""http://www.ethnologue.com/language/szw"" target=""_blank"">Sawai</a>",szw,Sawai,,lang5238,3,E41B17,Endangered,C11B17,1,1,1
circle,64.88340937,-149.4514195,"<a href=""http://www.ethnologue.com/language/taa"" target=""_blank"">Lower Tanana</a>",taa,Lower Tanana,,lang5239,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.831864988,136.8819789,"<a href=""http://www.ethnologue.com/language/tad"" target=""_blank"">Tause</a>",tad,Tause,,lang5242,3,E41B17,Endangered,C11B17,1,1,1
circle,0.208033199,-68.48732989,"<a href=""http://www.ethnologue.com/language/tae"" target=""_blank"">Tariana</a>",tae,Tariana,,lang5243,3,E41B17,Endangered,C11B17,1,1,1
circle,12.06751618,30.95071456,"<a href=""http://www.ethnologue.com/language/tag"" target=""_blank"">Tagoi</a>",tag,Tagoi,,lang5245,3,E41B17,Endangered,C11B17,1,1,1
circle,27.65488192,-107.207587,"<a href=""http://www.ethnologue.com/language/tar"" target=""_blank"">Central Tarahumara</a>",tar,Central Tarahumara,,lang5255,3,E41B17,Endangered,C11B17,1,1,1
circle,55.35983903,50.91266286,"<a href=""http://www.ethnologue.com/language/tat"" target=""_blank"">Tatar</a>",tat,Tatar,,lang5256,3,E41B17,Endangered,C11B17,1,1,1
circle,63.01377727,-141.8749696,"<a href=""http://www.ethnologue.com/language/tau"" target=""_blank"">Upper Tanana</a>",tau,Upper Tanana,,lang5257,3,E41B17,Endangered,C11B17,1,1,1
circle,11.50069015,18.22723307,"<a href=""http://www.ethnologue.com/language/tax"" target=""_blank"">Tamki</a>",tax,Tamki,,lang5260,3,E41B17,Endangered,C11B17,1,1,1
circle,-12.67126506,-60.53342721,"<a href=""http://www.ethnologue.com/language/tba"" target=""_blank"">Aikanã</a>",tba,Aikanã,,lang5263,3,E41B17,Endangered,C11B17,1,1,1
circle,-11.26481328,166.5312197,"<a href=""http://www.ethnologue.com/language/tbe"" target=""_blank"">Tanibili</a>",tbe,Tanibili,,lang5266,3,E41B17,Endangered,C11B17,1,1,1
circle,6.128442719,-72.04620373,"<a href=""http://www.ethnologue.com/language/tbn"" target=""_blank"">Barro Negro Tunebo</a>",tbn,Barro Negro Tunebo,,lang5273,3,E41B17,Endangered,C11B17,1,1,1
circle,10.3291432,30.72683028,"<a href=""http://www.ethnologue.com/language/tbr"" target=""_blank"">Tumtum</a>",tbr,Tumtum,,lang5276,3,E41B17,Endangered,C11B17,1,1,1
circle,63.40824907,-143.3484183,"<a href=""http://www.ethnologue.com/language/tcb"" target=""_blank"">Tanacross</a>",tcb,Tanacross,,lang5285,3,E41B17,Endangered,C11B17,1,1,1
circle,60.78383859,-136.5666834,"<a href=""http://www.ethnologue.com/language/tce"" target=""_blank"">Southern Tutchone</a>",tce,Southern Tutchone,,lang5288,3,E41B17,Endangered,C11B17,1,1,1
circle,21.80780583,-71.745121,"<a href=""http://www.ethnologue.com/language/tch"" target=""_blank"">Turks and Caicos Creole English</a>",tch,Turks and Caicos Creole English,,lang5291,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.033667881,13.6000929,"<a href=""http://www.ethnologue.com/language/tck"" target=""_blank"">Tchitchege</a>",tck,Tchitchege,,lang5293,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.550782232,133.1730358,"<a href=""http://www.ethnologue.com/language/tcm"" target=""_blank"">Tanahmerah</a>",tcm,Tanahmerah,,lang5294,3,E41B17,Endangered,C11B17,1,1,1
circle,26.78221769,-106.7162076,"<a href=""http://www.ethnologue.com/language/tcu"" target=""_blank"">Southeastern Tarahumara</a>",tcu,Southeastern Tarahumara,,lang5299,3,E41B17,Endangered,C11B17,1,1,1
circle,20.32840667,-97.84382747,"<a href=""http://www.ethnologue.com/language/tcw"" target=""_blank"">Tecpatlán Totonac</a>",tcw,Tecpatlán Totonac,,lang5300,3,E41B17,Endangered,C11B17,1,1,1
circle,5.296386227,-76.29902602,"<a href=""http://www.ethnologue.com/language/tdc"" target=""_blank"">Emberá-Tadó</a>",tdc,Emberá-Tadó,,lang5306,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.565089219,121.9441124,"<a href=""http://www.ethnologue.com/language/tdi"" target=""_blank"">Tomadino</a>",tdi,Tomadino,,lang5311,3,E41B17,Endangered,C11B17,1,1,1
circle,0.026204656,120.0570485,"<a href=""http://www.ethnologue.com/language/tdj"" target=""_blank"">Tajio</a>",tdj,Tajio,,lang5312,3,E41B17,Endangered,C11B17,1,1,1
circle,1.291033758,124.9770495,"<a href=""http://www.ethnologue.com/language/tdn"" target=""_blank"">Tondano</a>",tdn,Tondano,,lang5315,3,E41B17,Endangered,C11B17,1,1,1
circle,-3.233646855,138.230281,"<a href=""http://www.ethnologue.com/language/tds"" target=""_blank"">Doutai</a>",tds,Doutai,,lang5319,3,E41B17,Endangered,C11B17,1,1,1
circle,6.351792279,116.4618005,"<a href=""http://www.ethnologue.com/language/tdu"" target=""_blank"">Tempasuk Dusun</a>",tdu,Tempasuk Dusun,,lang5321,3,E41B17,Endangered,C11B17,1,1,1
circle,11.83164745,29.37910993,"<a href=""http://www.ethnologue.com/language/teq"" target=""_blank"">Temein</a>",teq,Temein,,lang5336,3,E41B17,Endangered,C11B17,1,1,1
circle,-20.66010444,-56.02698974,"<a href=""http://www.ethnologue.com/language/ter"" target=""_blank"">Terêna</a>",ter,Terêna,,lang5337,3,E41B17,Endangered,C11B17,1,1,1
circle,2.574118439,34.76329426,"<a href=""http://www.ethnologue.com/language/teu"" target=""_blank"">Soo</a>",teu,Soo,,lang5340,3,E41B17,Endangered,C11B17,1,1,1
circle,35.89444663,-106.0877711,"<a href=""http://www.ethnologue.com/language/tew"" target=""_blank"">Tewa</a>",tew,Tewa,,lang5342,3,E41B17,Endangered,C11B17,1,1,1
circle,60.37874702,-150.9019276,"<a href=""http://www.ethnologue.com/language/tfn"" target=""_blank"">Tanaina</a>",tfn,Tanaina,,lang5346,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.407191629,136.7809847,"<a href=""http://www.ethnologue.com/language/tfo"" target=""_blank"">Tefaro</a>",tfo,Tefaro,,lang5347,3,E41B17,Endangered,C11B17,1,1,1
circle,9.25681157,-82.67884664,"<a href=""http://www.ethnologue.com/language/tfr"" target=""_blank"">Teribe</a>",tfr,Teribe,,lang5348,3,E41B17,Endangered,C11B17,1,1,1
circle,0.804450184,127.3336202,"<a href=""http://www.ethnologue.com/language/tft"" target=""_blank"">Ternate</a>",tft,Ternate,,lang5349,3,E41B17,Endangered,C11B17,1,1,1
circle,6.55077159,116.6265679,"<a href=""http://www.ethnologue.com/language/tgb"" target=""_blank"">Tobilung</a>",tgb,Tobilung,,lang5351,3,E41B17,Endangered,C11B17,1,1,1
circle,3.968529072,114.6436364,"<a href=""http://www.ethnologue.com/language/tgq"" target=""_blank"">Tring</a>",tgq,Tring,,lang5364,3,E41B17,Endangered,C11B17,1,1,1
circle,10.66152342,119.4335093,"<a href=""http://www.ethnologue.com/language/tgt"" target=""_blank"">Central Tagbanwa</a>",tgt,Central Tagbanwa,,lang5367,3,E41B17,Endangered,C11B17,1,1,1
circle,60.25353583,-134.7904942,"<a href=""http://www.ethnologue.com/language/tgx"" target=""_blank"">Tagish</a>",tgx,Tagish,,lang5370,3,E41B17,Endangered,C11B17,1,1,1
circle,-14.8216327,142.0158877,"<a href=""http://www.ethnologue.com/language/thd"" target=""_blank"">Thayore</a>",thd,Thayore,,lang5373,3,E41B17,Endangered,C11B17,1,1,1
circle,27.3943876,88.72793421,"<a href=""http://www.ethnologue.com/language/thf"" target=""_blank"">Thangmi</a>",thf,Thangmi,,lang5375,3,E41B17,Endangered,C11B17,1,1,1
circle,28.54338532,-107.710804,"<a href=""http://www.ethnologue.com/language/thh"" target=""_blank"">Northern Tarahumara</a>",thh,Northern Tarahumara,,lang5376,3,E41B17,Endangered,C11B17,1,1,1
circle,18.23773375,105.0089002,"<a href=""http://www.ethnologue.com/language/thm"" target=""_blank"">Aheu</a>",thm,Aheu,,lang5379,3,E41B17,Endangered,C11B17,1,1,1
circle,11.26510165,76.36422062,"<a href=""http://www.ethnologue.com/language/thn"" target=""_blank"">Thachanadan</a>",thn,Thachanadan,,lang5380,3,E41B17,Endangered,C11B17,1,1,1
circle,50.1669463,-120.1912139,"<a href=""http://www.ethnologue.com/language/thp"" target=""_blank"">Thompson</a>",thp,Thompson,,lang5381,3,E41B17,Endangered,C11B17,1,1,1
circle,28.66897991,83.62908875,"<a href=""http://www.ethnologue.com/language/ths"" target=""_blank"">Thakali</a>",ths,Thakali,,lang5384,3,E41B17,Endangered,C11B17,1,1,1
circle,58.44983299,-130.0523904,"<a href=""http://www.ethnologue.com/language/tht"" target=""_blank"">Tahltan</a>",tht,Tahltan,,lang5385,3,E41B17,Endangered,C11B17,1,1,1
circle,8.972753322,26.38128365,"<a href=""http://www.ethnologue.com/language/thu"" target=""_blank"">Thuri</a>",thu,Thuri,,lang5386,3,E41B17,Endangered,C11B17,1,1,1
circle,22.28277574,6.926053354,"<a href=""http://www.ethnologue.com/language/thv"" target=""_blank"">Tahaggart Tamahaq</a>",thv,Tahaggart Tamahaq,,lang5387,3,E41B17,Endangered,C11B17,1,1,1
circle,27.02595888,1.7596126,"<a href=""http://www.ethnologue.com/language/tia"" target=""_blank"">Tidikelt Tamazight</a>",tia,Tidikelt Tamazight,,lang5391,3,E41B17,Endangered,C11B17,1,1,1
circle,5.133702486,115.9423888,"<a href=""http://www.ethnologue.com/language/tih"" target=""_blank"">Timugon Murut</a>",tih,Timugon Murut,,lang5396,3,E41B17,Endangered,C11B17,1,1,1
circle,27.14458787,86.50675631,"<a href=""http://www.ethnologue.com/language/tij"" target=""_blank"">Tilung</a>",tij,Tilung,,lang5398,3,E41B17,Endangered,C11B17,1,1,1
circle,42.36973972,45.869229,"<a href=""http://www.ethnologue.com/language/tin"" target=""_blank"">Tindi</a>",tin,Tindi,,lang5401,3,E41B17,Endangered,C11B17,1,1,1
circle,10.71839619,-4.526148693,"<a href=""http://www.ethnologue.com/language/tiq"" target=""_blank"">Tiéfo</a>",tiq,Tiéfo,,lang5404,3,E41B17,Endangered,C11B17,1,1,1
circle,34.8656444,-106.6497235,"<a href=""http://www.ethnologue.com/language/tix"" target=""_blank"">Southern Tiwa</a>",tix,Southern Tiwa,,lang5410,3,E41B17,Endangered,C11B17,1,1,1
circle,-0.336118963,115.5540037,"<a href=""http://www.ethnologue.com/language/tjg"" target=""_blank"">Tunjung</a>",tjg,Tunjung,,lang5413,3,E41B17,Endangered,C11B17,1,1,1
circle,24.90412256,95.07724596,"<a href=""http://www.ethnologue.com/language/tjl"" target=""_blank"">Tai Laing</a>",tjl,Tai Laing,,lang5414,3,E41B17,Endangered,C11B17,1,1,1
circle,32.94141584,5.972261977,"<a href=""http://www.ethnologue.com/language/tjo"" target=""_blank"">Temacine Tamazight</a>",tjo,Temacine Tamazight,,lang5415,3,E41B17,Endangered,C11B17,1,1,1
circle,27.76900126,128.9508318,"<a href=""http://www.ethnologue.com/language/tkn"" target=""_blank"">Toku-No-Shima</a>",tkn,Toku-No-Shima,,lang5421,3,E41B17,Endangered,C11B17,1,1,1
circle,41.66411706,46.93067419,"<a href=""http://www.ethnologue.com/language/tkr"" target=""_blank"">Tsakhur</a>",tkr,Tsakhur,,lang5424,3,E41B17,Endangered,C11B17,1,1,1
circle,20.26355481,-97.84453578,"<a href=""http://www.ethnologue.com/language/tku"" target=""_blank"">Upper Necaxa Totonac</a>",tku,Upper Necaxa Totonac,,lang5426,3,E41B17,Endangered,C11B17,1,1,1
circle,-11.65963952,166.8699035,"<a href=""http://www.ethnologue.com/language/tkw"" target=""_blank"">Teanu</a>",tkw,Teanu,,lang5427,3,E41B17,Endangered,C11B17,1,1,1
circle,-5.137459086,140.2859038,"<a href=""http://www.ethnologue.com/language/tkx"" target=""_blank"">Tangko</a>",tkx,Tangko,,lang5428,3,E41B17,Endangered,C11B17,1,1,1
circle,20.1764978,-96.874078,"<a href=""http://www.ethnologue.com/language/tlc"" target=""_blank"">Yecuatla Totonac</a>",tlc,Yecuatla Totonac,,lang5432,3,E41B17,Endangered,C11B17,1,1,1
circle,59.39660256,-136.0763222,"<a href=""http://www.ethnologue.com/language/tli"" target=""_blank"">Tlingit</a>",tli,Tlingit,,lang5436,3,E41B17,Endangered,C11B17,1,1,1
circle,-4.649768408,122.8692513,"<a href=""http://www.ethnologue.com/language/tlk"" target=""_blank"">Taloki</a>",tlk,Taloki,,lang5438,3,E41B17,Endangered,C11B17,1,1,1
circle,-15.14975744,166.7696247,"<a href=""http://www.ethnologue.com/language/tlm"" target=""_blank"">Tolomako</a>",tlm,Tolomako,,lang5440,3,E41B17,Endangered,C11B17,1,1,1
circle,10.63934504,30.3541241,"<a href=""http://www.ethnologue.com/language/tlo"" target=""_blank"">Talodi</a>",tlo,Talodi,,lang5442,3,E41B17,Endangered,C11B17,1,1,1
circle,21.30680417,100.485575,"<a href=""http://www.ethnologue.com/language/tlq"" target=""_blank"">Tai Loi</a>",tlq,Tai Loi,,lang5444,3,E41B17,Endangered,C11B17,1,1,1
circle,-15.49880774,167.1404644,"<a href=""http://www.ethnologue.com/language/tls"" target=""_blank"">Tambotalo</a>",tls,Tambotalo,,lang5446,3,E41B17,Endangered,C11B17,1,1,1
circle,-3.550117176,128.2916952,"<a href=""http://www.ethnologue.com/language/tlu"" target=""_blank"">Tulehu</a>",tlu,Tulehu,,lang5448,3,E41B17,Endangered,C11B17,1,1,1
circle,14.23553074,22.26627031,"<a href=""http://www.ethnologue.com/language/tma"" target=""_blank"">Tama</a>",tma,Tama,,lang5452,3,E41B17,Endangered,C11B17,1,1,1
circle,-16.26420681,167.4869496,"<a href=""http://www.ethnologue.com/language/tmb"" target=""_blank"">Avava</a>",tmb,Avava,,lang5453,3,E41B17,Endangered,C11B17,1,1,1
circle,-21.52759889,-58.02439897,"<a href=""http://www.ethnologue.com/language/tmf"" target=""_blank"">Toba-Maskoy</a>",tmf,Toba-Maskoy,,lang5456,3,E41B17,Endangered,C11B17,1,1,1
circle,-15.49732198,167.2160988,"<a href=""http://www.ethnologue.com/language/tmi"" target=""_blank"">Tutuba</a>",tmi,Tutuba,,lang5457,3,E41B17,Endangered,C11B17,1,1,1
circle,-1.857989721,138.3421531,"<a href=""http://www.ethnologue.com/language/tmj"" target=""_blank"">Samarokena</a>",tmj,Samarokena,,lang5458,3,E41B17,Endangered,C11B17,1,1,1
circle,3.132170197,102.9669123,"<a href=""http://www.ethnologue.com/language/tmo"" target=""_blank"">Temoq</a>",tmo,Temoq,,lang5463,3,E41B17,Endangered,C11B17,1,1,1
circle,11.71639979,29.16248426,"<a href=""http://www.ethnologue.com/language/tms"" target=""_blank"">Tima</a>",tms,Tima,,lang5466,3,E41B17,Endangered,C11B17,1,1,1
circle,-15.08341739,166.6588119,"<a href=""http://www.ethnologue.com/language/tmt"" target=""_blank"">Tasmate</a>",tmt,Tasmate,,lang5467,3,E41B17,Endangered,C11B17,1,1,1
circle,2.840611428,101.9011513,"<a href=""http://www.ethnologue.com/language/tmw"" target=""_blank"">Temuan</a>",tmw,Temuan,,lang5470,3,E41B17,Endangered,C11B17,1,1,1
circle,-13.36993874,-68.05711924,"<a href=""http://www.ethnologue.com/language/tna"" target=""_blank"">Tacana</a>",tna,Tacana,,lang5472,3,E41B17,Endangered,C11B17,1,1,1
circle,-0.592394697,-70.39567705,"<a href=""http://www.ethnologue.com/language/tnc"" target=""_blank"">Tanimuca-Retuarã</a>",tnc,Tanimuca-Retuarã,,lang5474,3,E41B17,Endangered,C11B17,1,1,1
circle,6.540278881,-71.92216714,"<a href=""http://www.ethnologue.com/language/tnd"" target=""_blank"">Angosturas Tunebo</a>",tnd,Angosturas Tunebo,,lang5475,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.446179516,140.3950992,"<a href=""http://www.ethnologue.com/language/tnm"" target=""_blank"">Tabla</a>",tnm,Tabla,,lang5481,3,E41B17,Endangered,C11B17,1,1,1
circle,-19.50195041,169.381132,"<a href=""http://www.ethnologue.com/language/tnp"" target=""_blank"">Whitesands</a>",tnp,Whitesands,,lang5484,3,E41B17,Endangered,C11B17,1,1,1
circle,-1.671982828,150.7307628,"<a href=""http://www.ethnologue.com/language/tns"" target=""_blank"">Tenis</a>",tns,Tenis,,lang5486,3,E41B17,Endangered,C11B17,1,1,1
circle,0.956771992,124.4733183,"<a href=""http://www.ethnologue.com/language/tnt"" target=""_blank"">Tontemboan</a>",tnt,Tontemboan,"<a href=""http://www.ethnologue.com/language/tnt"" target=""_blank"">Tontemboan</a>",lang5487,3,E41B17,Endangered,C11B17,1,1,1
circle,18.66322388,104.3654466,"<a href=""http://www.ethnologue.com/language/tnu"" target=""_blank"">Tay Khang</a>",tnu,Tay Khang,,lang5488,3,E41B17,Endangered,C11B17,1,1,1
circle,1.057106018,124.6612066,"<a href=""http://www.ethnologue.com/language/tnw"" target=""_blank"">Tonsawang</a>",tnw,Tonsawang,,lang5490,3,E41B17,Endangered,C11B17,1,1,1
circle,7.108420646,99.96468308,"<a href=""http://www.ethnologue.com/language/tnz"" target=""_blank"">Tonga</a>",tnz,Tonga,,lang5492,3,E41B17,Endangered,C11B17,1,1,1
circle,-26.33228727,-59.04178639,"<a href=""http://www.ethnologue.com/language/tob"" target=""_blank"">Toba</a>",tob,Toba,,lang5493,3,E41B17,Endangered,C11B17,1,1,1
circle,41.91929189,-124.1029411,"<a href=""http://www.ethnologue.com/language/tol"" target=""_blank"">Tolowa</a>",tol,Tolowa,,lang5501,3,E41B17,Endangered,C11B17,1,1,1
circle,1.382923186,124.7885117,"<a href=""http://www.ethnologue.com/language/tom"" target=""_blank"">Tombulu</a>",tom,Tombulu,,lang5502,3,E41B17,Endangered,C11B17,1,1,1
circle,20.65415143,-97.75023406,"<a href=""http://www.ethnologue.com/language/too"" target=""_blank"">Xicotepec de Juárez Totonac</a>",too,Xicotepec de Juárez Totonac,,lang5504,3,E41B17,Endangered,C11B17,1,1,1
circle,35.60008713,-106.7694649,"<a href=""http://www.ethnologue.com/language/tow"" target=""_blank"">Jemez</a>",tow,Jemez,,lang5510,3,E41B17,Endangered,C11B17,1,1,1
circle,3.319706963,130.9985876,"<a href=""http://www.ethnologue.com/language/tox"" target=""_blank"">Tobian</a>",tox,Tobian,,lang5511,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.064816885,119.3140701,"<a href=""http://www.ethnologue.com/language/toy"" target=""_blank"">Topoiyo</a>",toy,Topoiyo,,lang5512,3,E41B17,Endangered,C11B17,1,1,1
circle,16.76165587,-98.53309759,"<a href=""http://www.ethnologue.com/language/tpc"" target=""_blank"">Azoyú Me\u0027phaa</a>",tpc,Azoyú Me’phaa,Yes,lang5514,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.398455307,140.0401247,"<a href=""http://www.ethnologue.com/language/tpf"" target=""_blank"">Tarpia</a>",tpf,Tarpia,,lang5516,3,E41B17,Endangered,C11B17,1,1,1
circle,-22.07483963,-62.37015925,"<a href=""http://www.ethnologue.com/language/tpj"" target=""_blank"">Tapieté</a>",tpj,Tapieté,,lang5518,3,E41B17,Endangered,C11B17,1,1,1
circle,-11.89440867,-62.26326892,"<a href=""http://www.ethnologue.com/language/tpr"" target=""_blank"">Tuparí</a>",tpr,Tuparí,,lang5524,3,E41B17,Endangered,C11B17,1,1,1
circle,13.57854691,107.1706487,"<a href=""http://www.ethnologue.com/language/tpu"" target=""_blank"">Tampuan</a>",tpu,Tampuan,,lang5526,3,E41B17,Endangered,C11B17,1,1,1
circle,15.23659845,145.7566397,"<a href=""http://www.ethnologue.com/language/tpv"" target=""_blank"">Tanapag</a>",tpv,Tanapag,,lang5527,3,E41B17,Endangered,C11B17,1,1,1
circle,-11.83314831,-53.58867351,"<a href=""http://www.ethnologue.com/language/tpy"" target=""_blank"">Trumai</a>",tpy,Trumai,,lang5529,3,E41B17,Endangered,C11B17,1,1,1
circle,-2.611196459,-48.22113637,"<a href=""http://www.ethnologue.com/language/tqb"" target=""_blank"">Tembé</a>",tqb,Tembé,,lang5531,3,E41B17,Endangered,C11B17,1,1,1
circle,-13.51233739,167.3109637,"<a href=""http://www.ethnologue.com/language/tql"" target=""_blank"">Lehali</a>",tql,Lehali,,lang5532,3,E41B17,Endangered,C11B17,1,1,1
circle,-7.932381146,142.5675973,"<a href=""http://www.ethnologue.com/language/tqm"" target=""_blank"">Turumsa</a>",tqm,Turumsa,,lang5533,3,E41B17,Endangered,C11B17,1,1,1
circle,0.508923279,-69.14252559,"<a href=""http://www.ethnologue.com/language/tuo"" target=""_blank"">Tucano</a>",tuo,Tucano,,lang5534,3,E41B17,Endangered,C11B17,1,1,1
circle,43.08758207,-79.9025414,"<a href=""http://www.ethnologue.com/language/tus"" target=""_blank"">Tuscarora</a>",tus,Tuscarora,,lang5537,3,E41B17,Endangered,C11B17,1,1,1
circle,-8.010289381,129.686767,"<a href=""http://www.ethnologue.com/language/tvm"" target=""_blank"">Tela-Masbuar</a>",tvm,Tela-Masbuar,,lang5545,3,E41B17,Endangered,C11B17,1,1,1
circle,36.42514564,-105.6105376,"<a href=""http://www.ethnologue.com/language/twf"" target=""_blank"">Northern Tiwa</a>",twf,Northern Tiwa,,lang5555,3,E41B17,Endangered,C11B17,1,1,1
circle,6.369361359,11.71269493,"<a href=""http://www.ethnologue.com/language/twn"" target=""_blank"">Twendi</a>",twn,Twendi,,lang5559,3,E41B17,Endangered,C11B17,1,1,1
circle,27.02470604,-107.5764881,"<a href=""http://www.ethnologue.com/language/twr"" target=""_blank"">Southwestern Tarahumara</a>",twr,Southwestern Tarahumara,,lang5563,3,E41B17,Endangered,C11B17,1,1,1
circle,6.341286299,117.305438,"<a href=""http://www.ethnologue.com/language/txa"" target=""_blank"">Tombonuo</a>",txa,Tombonuo,,lang5568,3,E41B17,Endangered,C11B17,1,1,1
circle,1.149886309,120.9243493,"<a href=""http://www.ethnologue.com/language/txe"" target=""_blank"">Totoli</a>",txe,Totoli,,lang5569,3,E41B17,Endangered,C11B17,1,1,1
circle,0.564508184,120.8882495,"<a href=""http://www.ethnologue.com/language/txm"" target=""_blank"">Tomini</a>",txm,Tomini,,lang5571,3,E41B17,Endangered,C11B17,1,1,1
circle,1.504294182,125.0385451,"<a href=""http://www.ethnologue.com/language/txs"" target=""_blank"">Tonsea</a>",txs,Tonsea,,lang5575,3,E41B17,Endangered,C11B17,1,1,1
circle,-7.84569224,-51.67658952,"<a href=""http://www.ethnologue.com/language/txu"" target=""_blank"">Kayapó</a>",txu,Kayapó,,lang5577,3,E41B17,Endangered,C11B17,1,1,1
circle,5.473351607,115.520233,"<a href=""http://www.ethnologue.com/language/txx"" target=""_blank"">Tatana</a>",txx,Tatana,,lang5578,3,E41B17,Endangered,C11B17,1,1,1
circle,19.4288934,104.4344111,"<a href=""http://www.ethnologue.com/language/tyh"" target=""_blank"">O\u0027du</a>",tyh,O’du,Yes,lang5582,3,E41B17,Endangered,C11B17,1,1,1
